OBJECTID,sa1no,metroariac,metroarian,ma_edu,ma_edu_n,ma_fpost,ma_fpost_n,ma_hlth,ma_hlth_n,ma_ptrans,ma_ptransn,ma_shop,ma_shop_n,ucl_code,ucl_name,Shape_Leng,Shape_Area,Suburb_Name
19336,30204104302,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.022255635,2.62863E-05,Deagon
19337,30204104303,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.025474134,3.17955E-05,Deagon
19338,30204104304,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.024907335,2.3163E-05,Deagon
19339,30204104305,3,Moderate Accessibility,4,Low Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,301001,Brisbane,0.018975081,1.71201E-05,Deagon
19340,30204104306,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.020643646,2.34717E-05,Deagon
19341,30204104307,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.016115905,1.11127E-05,Deagon
19342,30204104308,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.038795481,4.28885E-05,Deagon
19343,30204104309,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.041265689,7.05904E-05,Deagon
19344,30204104401,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.031569614,3.25611E-05,Sandgate - Shorncliffe
19345,30204104402,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.017030675,1.16243E-05,Sandgate - Shorncliffe
19346,30204104403,3,Moderate Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.014496459,1.21829E-05,Sandgate - Shorncliffe
19347,30204104404,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,301001,Brisbane,0.031897404,4.4333E-05,Sandgate - Shorncliffe
19348,30204104405,3,Moderate Accessibility,4,Low Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.013409146,9.62544E-06,Sandgate - Shorncliffe
19349,30204104406,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.017224263,1.08146E-05,Sandgate - Shorncliffe
19350,30204104407,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,1,Very High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.021137652,2.14972E-05,Sandgate - Shorncliffe
19351,30204104408,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.024553823,2.12269E-05,Sandgate - Shorncliffe
19352,30204104409,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.01756703,1.26322E-05,Sandgate - Shorncliffe
19353,30204104410,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.032917701,5.19474E-05,Sandgate - Shorncliffe
19354,30204104411,3,Moderate Accessibility,3,Moderate Accessibility,1,Very High Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.02945461,2.8831E-05,Sandgate - Shorncliffe
19355,30204104412,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.019656034,2.06185E-05,Sandgate - Shorncliffe
19356,30204104413,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.007686966,3.4793E-06,Sandgate - Shorncliffe
19357,30204104414,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.010851968,6.97227E-06,Sandgate - Shorncliffe
19358,30204104415,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.013798982,1.14607E-05,Sandgate - Shorncliffe
19359,30204104416,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.011803801,7.42891E-06,Sandgate - Shorncliffe
19360,30204104417,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.01289355,8.87929E-06,Sandgate - Shorncliffe
19361,30204104418,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,5,Limited Accessibility,3,Moderate Accessibility,301001,Brisbane,0.030879912,5.76722E-05,Sandgate - Shorncliffe
19362,30204104419,3,Moderate Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.017563146,1.81174E-05,Sandgate - Shorncliffe
19363,30204104501,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,5,Limited Accessibility,2,High Accessibility,301001,Brisbane,0.021065502,2.71219E-05,Taigum - Fitzgibbon
19364,30204104502,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.018007367,1.69498E-05,Taigum - Fitzgibbon
19365,30204104503,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,5,Limited Accessibility,2,High Accessibility,301001,Brisbane,0.026539948,4.00197E-05,Taigum - Fitzgibbon
19366,30204104504,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.01653599,1.72038E-05,Taigum - Fitzgibbon
19367,30204104505,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.025567901,2.74521E-05,Taigum - Fitzgibbon
19368,30204104506,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.014623496,1.03708E-05,Taigum - Fitzgibbon
19369,30204104507,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.016871008,1.34868E-05,Taigum - Fitzgibbon
19370,30204104508,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.02119329,2.14979E-05,Taigum - Fitzgibbon
19371,30204104509,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.017153668,1.0062E-05,Taigum - Fitzgibbon
19372,30204104510,3,Moderate Accessibility,4,Low Accessibility,1,Very High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.025566892,2.41467E-05,Taigum - Fitzgibbon
19373,30204104511,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.026738915,3.04334E-05,Taigum - Fitzgibbon
19374,30204104512,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.082466739,0.00019627,Taigum - Fitzgibbon
19375,30204104513,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.02396637,2.42554E-05,Taigum - Fitzgibbon
19376,30204104514,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,301001,Brisbane,0.015069534,1.10317E-05,Taigum - Fitzgibbon
19377,30204104515,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,301001,Brisbane,0.026454098,2.57263E-05,Taigum - Fitzgibbon
19378,30204104516,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.018930421,1.90874E-05,Taigum - Fitzgibbon
19379,30204104517,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.020695819,1.36142E-05,Taigum - Fitzgibbon
19380,30204104518,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.026049804,4.23917E-05,Taigum - Fitzgibbon
19381,30204104601,2,High Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.017666672,1.30183E-05,Zillmere
19382,30204104602,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.013904496,9.39295E-06,Zillmere
19383,30204104603,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.01562736,1.3575E-05,Zillmere
19384,30204104604,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.013440097,9.30678E-06,Zillmere
19385,30204104605,2,High Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.015728805,1.36431E-05,Zillmere
19386,30204104606,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.014234897,9.11429E-06,Zillmere
19387,30204104607,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.017303024,1.47749E-05,Zillmere
19388,30204104608,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.014451999,1.29366E-05,Zillmere
19389,30204104609,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.016703453,9.93406E-06,Zillmere
19390,30204104610,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.013109556,1.06933E-05,Zillmere
19391,30204104611,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.01997732,1.2891E-05,Zillmere
19392,30204104612,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.015075217,1.23915E-05,Zillmere
19393,30204104613,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.014943572,1.12954E-05,Zillmere
19394,30204104614,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.016502143,1.30798E-05,Zillmere
19395,30204104615,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.026716411,3.37181E-05,Zillmere
19396,30204104616,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.022789585,2.37124E-05,Zillmere
19397,30204104617,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.013674277,1.0144E-05,Zillmere
19398,30204104618,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.01800031,1.53488E-05,Zillmere
19399,30204104619,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,301001,Brisbane,0.015609318,1.30872E-05,Zillmere
19400,30204104620,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.020136248,1.65223E-05,Zillmere
19401,30204104621,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,301001,Brisbane,0.029132712,4.52285E-05,Zillmere
19402,30204104622,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.014657702,1.30622E-05,Zillmere
19403,30301104701,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.015945774,1.42459E-05,Camp Hill
19404,30301104702,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.019680753,1.41435E-05,Camp Hill
19405,30301104703,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.014796326,1.24471E-05,Camp Hill
19406,30301104704,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.014063305,1.07521E-05,Camp Hill
19407,30301104705,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.01839167,1.37261E-05,Camp Hill
19408,30301104706,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,301001,Brisbane,0.038639903,7.20062E-05,Camp Hill
19409,30301104707,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.012292249,7.86516E-06,Camp Hill
19410,30301104708,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,301001,Brisbane,0.014370399,9.25418E-06,Camp Hill
19411,30301104709,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,301001,Brisbane,0.020374846,2.26709E-05,Camp Hill
19412,30301104710,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.017829772,1.17184E-05,Camp Hill
19413,30301104711,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.021177959,2.16748E-05,Camp Hill
19414,30301104712,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.019792578,2.10168E-05,Camp Hill
19415,30301104713,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,301001,Brisbane,0.015345656,1.40722E-05,Camp Hill
